Name,Date,habitat,country,locality,site,strata,Height (cm),Latitude,Longitude,Depth,Camera,Photographer,Water quality,Strobes,Framing gear used,White balance card,Comments
AR_PM_PC_LT_20191112_Q01.jpg,12/11/2019,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,LOWTIDE,,,,,NIKON COOLPIX AW130,Bigatti,Alleviate 60%,2019,50 x 50,,
AR_PM_PC_LT_20191112_Q02.jpg,12/11/2019,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,LOWTIDE,,,,,NIKON COOLPIX AW130,Bigatti,Alleviate 60%,2019,50 x 50,,
AR_PM_PC_LT_20191112_Q03.jpg,12/11/2019,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,LOWTIDE,,,,,NIKON COOLPIX AW130,Bigatti,Alleviate 60%,2019,50 x 50,,
AR_PM_PC_LT_20191112_Q04.jpg,12/11/2019,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,LOWTIDE,,,,,NIKON COOLPIX AW130,Bigatti,Alleviate 60%,2019,50 x 50,,
AR_PM_PC_LT_20191112_Q05.jpg,12/11/2019,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,LOWTIDE,,,,,NIKON COOLPIX AW130,Bigatti,Alleviate 60%,2019,50 x 50,,
AR_PM_PC_LT_20191112_Q06.jpg,12/11/2019,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,LOWTIDE,,,,,NIKON COOLPIX AW130,Bigatti,Alleviate 60%,2019,50 x 50,,
AR_PM_PC_LT_20191112_Q07.jpg,12/11/2019,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,LOWTIDE,,,,,NIKON COOLPIX AW130,Bigatti,Alleviate 60%,2019,50 x 50,,
AR_PM_PC_LT_20191112_Q08.jpg,12/11/2019,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,LOWTIDE,,,,,NIKON COOLPIX AW130,Bigatti,Alleviate 60%,2019,50 x 50,,
AR_PM_PC_LT_20191112_Q09.jpg,12/11/2019,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,LOWTIDE,,,,,NIKON COOLPIX AW130,Bigatti,Alleviate 60%,2019,50 x 50,,
AR_PM_PC_LT_20191112_Q10.jpg,12/11/2019,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,LOWTIDE,,,,,NIKON COOLPIX AW130,Bigatti,Alleviate 60%,2019,50 x 50,,
AR_PM_PC_MT_20181105_Q01_60.jpg,05/11/2018,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,MIDTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,Alleviate 60%,2018,50 x 50,,DSCN8682
AR_PM_PC_MT_20181105_Q01_80.jpg,05/11/2018,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,MIDTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,Alleviate 80%,2018,50 x 50,,DSCN8682
AR_PM_PC_MT_20181105_Q01_Auto.jpg,05/11/2018,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,MIDTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,Auto,2018,50 x 50,,
