Name,source,country,site,strata,Label,Cover
AR_PM_PC_LT_20181105_Q03,human,AR,PC,LT,BRY,0
AR_PM_PC_LT_20181105_Q03,human,AR,PC,LT,CNCA,0
AR_PM_PC_LT_20181105_Q03,human,AR,PC,LT,CNTR,0
AR_PM_PC_LT_20181105_Q03,human,AR,PC,LT,CRB,0
AR_PM_PC_LT_20181105_Q03,human,AR,PC,LT,MOB,0
AR_PM_PC_LT_20181105_Q03,human,AR,PC,LT,MOG,0
AR_PM_PC_LT_20181105_Q03,human,AR,PC,LT,SP,0
AR_PM_PC_LT_20181105_Q03,human,AR,PC,LT,WPOT,1
AR_PM_PC_LT_20181105_Q03,human,AR,PC,LT,SC,27
AR_PM_PC_LT_20181105_Q03,human,AR,PC,LT,Unc,0
AR_PM_PC_LT_20181105_Q03,human,AR,PC,LT,MAA,33
AR_PM_PC_LT_20181105_Q03,human,AR,PC,LT,MAEC,0
AR_PM_PC_LT_20181105_Q03,human,AR,PC,LT,MAEF,0
AR_PM_PC_LT_20181105_Q03,human,AR,PC,LT,MAEN,0
AR_PM_PC_LT_20181105_Q03,human,AR,PC,LT,MAF,14
AR_PM_PC_LT_20181105_Q03,human,AR,PC,LT,MAG,0
AR_PM_PC_LT_20181105_Q03,human,AR,PC,LT,MALA,0
AR_PM_PC_LT_20181105_Q03,human,AR,PC,LT,MALCB,0
AR_PM_PC_LT_20181105_Q03,human,AR,PC,LT,MAS,25
AR_PM_PC_LT_20181105_Q04,human,AR,PC,LT,BRY,0
AR_PM_PC_LT_20181105_Q04,human,AR,PC,LT,CNCA,0
AR_PM_PC_LT_20181105_Q04,human,AR,PC,LT,CNTR,0
AR_PM_PC_LT_20181105_Q04,human,AR,PC,LT,CRB,0
AR_PM_PC_LT_20181105_Q04,human,AR,PC,LT,MOB,0
AR_PM_PC_LT_20181105_Q04,human,AR,PC,LT,MOG,0
AR_PM_PC_LT_20181105_Q04,human,AR,PC,LT,SP,0
AR_PM_PC_LT_20181105_Q04,human,AR,PC,LT,WPOT,8
AR_PM_PC_LT_20181105_Q04,human,AR,PC,LT,SC,23
AR_PM_PC_LT_20181105_Q04,human,AR,PC,LT,Unc,0
AR_PM_PC_LT_20181105_Q04,human,AR,PC,LT,MAA,6
AR_PM_PC_LT_20181105_Q04,human,AR,PC,LT,MAEC,0
AR_PM_PC_LT_20181105_Q04,human,AR,PC,LT,MAEF,0
AR_PM_PC_LT_20181105_Q04,human,AR,PC,LT,MAEN,0
AR_PM_PC_LT_20181105_Q04,human,AR,PC,LT,MAF,28
AR_PM_PC_LT_20181105_Q04,human,AR,PC,LT,MAG,0
AR_PM_PC_LT_20181105_Q04,human,AR,PC,LT,MALA,0
AR_PM_PC_LT_20181105_Q04,human,AR,PC,LT,MALCB,0
AR_PM_PC_LT_20181105_Q04,human,AR,PC,LT,MAS,35
AR_PM_PC_LT_20181105_Q05,human,AR,PC,LT,BRY,0
AR_PM_PC_LT_20181105_Q05,human,AR,PC,LT,CNCA,0
AR_PM_PC_LT_20181105_Q05,human,AR,PC,LT,CNTR,0
AR_PM_PC_LT_20181105_Q05,human,AR,PC,LT,CRB,0
AR_PM_PC_LT_20181105_Q05,human,AR,PC,LT,MOB,0
AR_PM_PC_LT_20181105_Q05,human,AR,PC,LT,MOG,0
AR_PM_PC_LT_20181105_Q05,human,AR,PC,LT,SP,0
AR_PM_PC_LT_20181105_Q05,human,AR,PC,LT,WPOT,7
AR_PM_PC_LT_20181105_Q05,human,AR,PC,LT,SC,18
AR_PM_PC_LT_20181105_Q05,human,AR,PC,LT,Unc,0
AR_PM_PC_LT_20181105_Q05,human,AR,PC,LT,MAA,3
AR_PM_PC_LT_20181105_Q05,human,AR,PC,LT,MAEC,0
AR_PM_PC_LT_20181105_Q05,human,AR,PC,LT,MAEF,0
AR_PM_PC_LT_20181105_Q05,human,AR,PC,LT,MAEN,0
AR_PM_PC_LT_20181105_Q05,human,AR,PC,LT,MAF,7
AR_PM_PC_LT_20181105_Q05,human,AR,PC,LT,MAG,0
AR_PM_PC_LT_20181105_Q05,human,AR,PC,LT,MALA,0
AR_PM_PC_LT_20181105_Q05,human,AR,PC,LT,MALCB,0
AR_PM_PC_LT_20181105_Q05,human,AR,PC,LT,MAS,65
AR_PM_PC_LT_20181105_Q06,human,AR,PC,LT,BRY,0
AR_PM_PC_LT_20181105_Q06,human,AR,PC,LT,CNCA,0
AR_PM_PC_LT_20181105_Q06,human,AR,PC,LT,CNTR,0
AR_PM_PC_LT_20181105_Q06,human,AR,PC,LT,CRB,0
AR_PM_PC_LT_20181105_Q06,human,AR,PC,LT,MOB,0
AR_PM_PC_LT_20181105_Q06,human,AR,PC,LT,MOG,0
AR_PM_PC_LT_20181105_Q06,human,AR,PC,LT,SP,0
AR_PM_PC_LT_20181105_Q06,human,AR,PC,LT,WPOT,8
AR_PM_PC_LT_20181105_Q06,human,AR,PC,LT,SC,34
AR_PM_PC_LT_20181105_Q06,human,AR,PC,LT,Unc,0
AR_PM_PC_LT_20181105_Q06,human,AR,PC,LT,MAA,14
AR_PM_PC_LT_20181105_Q06,human,AR,PC,LT,MAEC,0
AR_PM_PC_LT_20181105_Q06,human,AR,PC,LT,MAEF,0
AR_PM_PC_LT_20181105_Q06,human,AR,PC,LT,MAEN,0
AR_PM_PC_LT_20181105_Q06,human,AR,PC,LT,MAF,21
AR_PM_PC_LT_20181105_Q06,human,AR,PC,LT,MAG,0
AR_PM_PC_LT_20181105_Q06,human,AR,PC,LT,MALA,0
AR_PM_PC_LT_20181105_Q06,human,AR,PC,LT,MALCB,0
AR_PM_PC_LT_20181105_Q06,human,AR,PC,LT,MAS,23
AR_PM_PC_LT_20181105_Q07,human,AR,PC,LT,BRY,0
AR_PM_PC_LT_20181105_Q07,human,AR,PC,LT,CNCA,0
AR_PM_PC_LT_20181105_Q07,human,AR,PC,LT,CNTR,0
AR_PM_PC_LT_20181105_Q07,human,AR,PC,LT,CRB,0
